from_node_id,to_node_id,driving_time_cost,length,time_stamp
2,0,6,60,1
2,1,4,40,1
2,2,0,0,1
2,3,3,30,1
2,4,5,50,1
2,5,2,20,1
2,6,5,50,1
2,7,3,30,1
2,8,2,20,1
2,9,6,60,1
3,0,5,50,1
3,1,3,30,1
3,2,3,30,1
3,3,0,0,1
3,4,8,80,1
3,5,5,50,1
3,6,5,50,1
3,7,5,50,1
3,8,5,50,1
3,9,5,50,1
4,0,5,50,1
4,1,5,50,1
4,2,5,50,1
4,3,8,80,1
4,4,0,0,1
4,5,3,30,1
4,6,3,30,1
4,7,5,50,1
4,8,5,50,1
4,9,5,50,1
5,0,5,50,1
5,1,5,50,1
5,2,2,20,1
5,3,5,50,1
5,4,3,30,1
5,5,0,0,1
5,6,4,40,1
5,7,3,30,1
5,8,2,20,1
5,9,6,60,1
6,0,2,20,1
6,1,2,20,1
6,2,5,50,1
6,3,5,50,1
6,4,3,30,1
6,5,4,40,1
6,6,0,0,1
6,7,2,20,1
6,8,3,30,1
6,9,2,20,1
7,0,4,40,1
7,1,2,20,1
7,2,3,30,1
7,3,5,50,1
7,4,5,50,1
7,5,3,30,1
7,6,2,20,1
7,7,0,0,1
7,8,1,10,1
7,9,4,40,1
8,0,5,50,1
8,1,3,30,1
8,2,2,20,1
8,3,5,50,1
8,4,5,50,1
8,5,2,20,1
8,6,3,30,1
8,7,1,10,1
8,8,0,0,1
8,9,5,50,1
9,0,0,0,1
9,1,2,20,1
9,2,6,60,1
9,3,5,50,1
9,4,5,50,1
9,5,6,60,1
9,6,2,20,1
9,7,4,40,1
9,8,5,50,1
9,9,0,0,1
0,0,0,0,2
0,1,2,20,2
0,2,6,60,2
0,3,5,50,2
0,4,5,50,2
0,5,6,60,2
0,6,2,20,2
0,7,4,40,2
0,8,5,50,2
0,9,0,0,2
1,0,2,20,2
1,1,0,0,2
1,2,4,40,2
1,3,3,30,2
1,4,5,50,2
1,5,5,50,2
1,6,2,20,2
1,7,2,20,2
1,8,3,30,2
1,9,2,20,2
2,0,6,60,2
2,1,4,40,2
2,2,0,0,2
2,3,3,30,2
2,4,5,50,2
2,5,2,20,2
2,6,5,50,2
2,7,3,30,2
2,8,2,20,2
2,9,6,60,2
3,0,5,50,2
3,1,3,30,2
3,2,3,30,2
3,3,0,0,2
3,4,8,80,2
3,5,5,50,2
3,6,5,50,2
3,7,5,50,2
3,8,5,50,2
3,9,5,50,2
4,0,5,50,2
4,1,5,50,2
4,2,5,50,2
4,3,8,80,2
4,4,0,0,2
4,5,3,30,2
4,6,3,30,2
4,7,5,50,2
4,8,5,50,2
4,9,5,50,2
5,0,5,50,2
5,1,5,50,2
5,2,2,20,2
5,3,5,50,2
5,4,3,30,2
5,5,0,0,2
5,6,4,40,2
5,7,3,30,2
5,8,2,20,2
5,9,6,60,2
6,0,2,20,2
6,1,2,20,2
6,2,5,50,2
6,3,5,50,2
6,4,3,30,2
6,5,4,40,2
6,6,0,0,2
6,7,2,20,2
6,8,3,30,2
6,9,2,20,2
7,0,4,40,2
7,1,2,20,2
7,2,3,30,2
7,3,5,50,2
7,4,5,50,2
7,5,3,30,2
7,6,2,20,2
7,7,0,0,2
7,8,1,10,2
7,9,4,40,2
8,0,5,50,2
8,1,3,30,2
8,2,2,20,2
8,3,5,50,2
8,4,5,50,2
8,5,2,20,2
8,6,3,30,2
8,7,1,10,2
8,8,0,0,2
8,9,5,50,2
9,0,0,0,2
9,1,2,20,2
9,2,6,60,2
9,3,5,50,2
9,4,5,50,2
9,5,6,60,2
9,6,2,20,2
9,7,4,40,2
9,8,5,50,2
9,9,0,0,2
0,0,0,0,3
0,1,2,20,3
0,2,6,60,3
0,3,5,50,3
0,4,5,50,3
0,5,6,60,3
0,6,2,20,3
0,7,4,40,3
0,8,5,50,3
0,9,0,0,3
1,0,2,20,3
1,1,0,0,3
1,2,4,40,3
1,3,3,30,3
1,4,5,50,3
1,5,5,50,3
1,6,2,20,3
1,7,2,20,3
1,8,3,30,3
1,9,2,20,3
2,0,6,60,3
2,1,4,40,3
2,2,0,0,3
2,3,3,30,3
2,4,5,50,3
2,5,2,20,3
2,6,5,50,3
2,7,3,30,3
2,8,2,20,3
2,9,6,60,3
3,0,5,50,3
3,1,3,30,3
3,2,3,30,3
3,3,0,0,3
3,4,8,80,3
3,5,5,50,3
3,6,5,50,3
3,7,5,50,3
3,8,5,50,3
3,9,5,50,3
4,0,5,50,3
4,1,5,50,3
4,2,5,50,3
4,3,8,80,3
4,4,0,0,3
4,5,3,30,3
4,6,3,30,3
4,7,5,50,3
4,8,5,50,3
4,9,5,50,3
5,0,5,50,3
5,1,5,50,3
5,2,2,20,3
5,3,5,50,3
5,4,3,30,3
5,5,0,0,3
5,6,4,40,3
5,7,3,30,3
5,8,2,20,3
5,9,6,60,3
6,0,2,20,3
6,1,2,20,3
6,2,5,50,3
6,3,5,50,3
6,4,3,30,3
6,5,4,40,3
6,6,0,0,3
6,7,2,20,3
6,8,3,30,3
6,9,2,20,3
7,0,4,40,3
7,1,2,20,3
7,2,3,30,3
7,3,5,50,3
7,4,5,50,3
7,5,3,30,3
7,6,2,20,3
7,7,0,0,3
7,8,1,10,3
7,9,4,40,3
8,0,5,50,3
8,1,3,30,3
8,2,2,20,3
8,3,5,50,3
8,4,5,50,3
8,5,2,20,3
8,6,3,30,3
8,7,1,10,3
8,8,0,0,3
8,9,5,50,3
9,0,0,0,3
9,1,2,20,3
9,2,6,60,3
9,3,5,50,3
9,4,5,50,3
9,5,6,60,3
9,6,2,20,3
9,7,4,40,3
9,8,5,50,3
9,9,0,0,3
0,0,0,0,4
0,1,2,20,4
0,2,6,60,4
0,3,5,50,4
0,4,5,50,4
0,5,6,60,4
0,6,2,20,4
0,7,4,40,4
0,8,5,50,4
0,9,0,0,4
1,0,2,20,4
1,1,0,0,4
1,2,4,40,4
1,3,3,30,4
1,4,5,50,4
1,5,5,50,4
1,6,2,20,4
1,7,2,20,4
1,8,3,30,4
1,9,2,20,4
2,0,6,60,4
2,1,4,40,4
2,2,0,0,4
2,3,3,30,4
2,4,5,50,4
2,5,2,20,4
2,6,5,50,4
2,7,3,30,4
2,8,2,20,4
2,9,6,60,4
3,0,5,50,4
3,1,3,30,4
3,2,3,30,4
3,3,0,0,4
3,4,8,80,4
3,5,5,50,4
3,6,5,50,4
3,7,5,50,4
3,8,5,50,4
3,9,5,50,4
4,0,5,50,4
4,1,5,50,4
4,2,5,50,4
4,3,8,80,4
4,4,0,0,4
4,5,3,30,4
4,6,3,30,4
4,7,5,50,4
4,8,5,50,4
4,9,5,50,4
5,0,5,50,4
5,1,5,50,4
5,2,2,20,4
5,3,5,50,4
5,4,3,30,4
5,5,0,0,4
5,6,4,40,4
5,7,3,30,4
5,8,2,20,4
5,9,6,60,4
6,0,2,20,4
6,1,2,20,4
6,2,5,50,4
6,3,5,50,4
6,4,3,30,4
6,5,4,40,4
6,6,0,0,4
6,7,2,20,4
6,8,3,30,4
6,9,2,20,4
7,0,4,40,4
7,1,2,20,4
7,2,3,30,4
7,3,5,50,4
7,4,5,50,4
7,5,3,30,4
7,6,2,20,4
7,7,0,0,4
7,8,1,10,4
7,9,4,40,4
8,0,5,50,4
8,1,3,30,4
8,2,2,20,4
8,3,5,50,4
8,4,5,50,4
8,5,2,20,4
8,6,3,30,4
8,7,1,10,4
8,8,0,0,4
8,9,5,50,4
9,0,0,0,4
9,1,2,20,4
9,2,6,60,4
9,3,5,50,4
9,4,5,50,4
9,5,6,60,4
9,6,2,20,4
9,7,4,40,4
9,8,5,50,4
9,9,0,0,4
0,0,0,0,5
0,1,2,20,5
0,2,6,60,5
0,3,5,50,5
0,4,5,50,5
0,5,6,60,5
0,6,2,20,5
0,7,4,40,5
0,8,5,50,5
0,9,0,0,5
1,0,2,20,5
1,1,0,0,5
1,2,4,40,5
1,3,3,30,5
1,4,5,50,5
1,5,5,50,5
1,6,2,20,5
1,7,2,20,5
1,8,3,30,5
1,9,2,20,5
2,0,6,60,5
2,1,4,40,5
2,2,0,0,5
2,3,3,30,5
2,4,5,50,5
2,5,2,20,5
2,6,5,50,5
2,7,3,30,5
2,8,2,20,5
2,9,6,60,5
3,0,5,50,5
3,1,3,30,5
3,2,3,30,5
3,3,0,0,5
3,4,8,80,5
3,5,5,50,5
3,6,5,50,5
3,7,5,50,5
3,8,5,50,5
3,9,5,50,5
4,0,5,50,5
4,1,5,50,5
4,2,5,50,5
4,3,8,80,5
4,4,0,0,5
4,5,3,30,5
4,6,3,30,5
4,7,5,50,5
4,8,5,50,5
4,9,5,50,5
5,0,5,50,5
5,1,5,50,5
5,2,2,20,5
5,3,5,50,5
5,4,3,30,5
5,5,0,0,5
5,6,4,40,5
5,7,3,30,5
5,8,2,20,5
5,9,6,60,5
6,0,2,20,5
6,1,2,20,5
6,2,5,50,5
6,3,5,50,5
6,4,3,30,5
6,5,4,40,5
6,6,0,0,5
6,7,2,20,5
6,8,3,30,5
6,9,2,20,5
7,0,4,40,5
7,1,2,20,5
7,2,3,30,5
7,3,5,50,5
7,4,5,50,5
7,5,3,30,5
7,6,2,20,5
7,7,0,0,5
7,8,1,10,5
7,9,4,40,5
8,0,5,50,5
8,1,3,30,5
8,2,2,20,5
8,3,5,50,5
8,4,5,50,5
8,5,2,20,5
8,6,3,30,5
8,7,1,10,5
8,8,0,0,5
8,9,5,50,5
9,0,0,0,5
9,1,2,20,5
9,2,6,60,5
9,3,5,50,5
9,4,5,50,5
9,5,6,60,5
9,6,2,20,5
9,7,4,40,5
9,8,5,50,5
9,9,0,0,5
0,0,0,0,6
0,1,2,20,6
0,2,6,60,6
0,3,5,50,6
0,4,5,50,6
0,5,6,60,6
0,6,2,20,6
0,7,4,40,6
0,8,5,50,6
0,9,0,0,6
1,0,2,20,6
1,1,0,0,6
1,2,4,40,6
1,3,3,30,6
1,4,5,50,6
1,5,5,50,6
1,6,2,20,6
1,7,2,20,6
1,8,3,30,6
1,9,2,20,6
2,0,6,60,6
2,1,4,40,6
2,2,0,0,6
2,3,3,30,6
2,4,5,50,6
2,5,2,20,6
2,6,5,50,6
2,7,3,30,6
2,8,2,20,6
2,9,6,60,6
3,0,5,50,6
3,1,3,30,6
3,2,3,30,6
3,3,0,0,6
3,4,8,80,6
3,5,5,50,6
3,6,5,50,6
3,7,5,50,6
3,8,5,50,6
3,9,5,50,6
4,0,5,50,6
4,1,5,50,6
4,2,5,50,6
4,3,8,80,6
4,4,0,0,6
4,5,3,30,6
4,6,3,30,6
4,7,5,50,6
4,8,5,50,6
4,9,5,50,6
5,0,5,50,6
5,1,5,50,6
5,2,2,20,6
5,3,5,50,6
5,4,3,30,6
5,5,0,0,6
5,6,4,40,6
5,7,3,30,6
5,8,2,20,6
5,9,6,60,6
6,0,2,20,6
6,1,2,20,6
6,2,5,50,6
6,3,5,50,6
6,4,3,30,6
6,5,4,40,6
6,6,0,0,6
6,7,2,20,6
6,8,3,30,6
6,9,2,20,6
7,0,4,40,6
7,1,2,20,6
7,2,3,30,6
7,3,5,50,6
7,4,5,50,6
7,5,3,30,6
7,6,2,20,6
7,7,0,0,6
7,8,1,10,6
7,9,4,40,6
8,0,5,50,6
8,1,3,30,6
8,2,2,20,6
8,3,5,50,6
8,4,5,50,6
8,5,2,20,6
8,6,3,30,6
8,7,1,10,6
8,8,0,0,6
8,9,5,50,6
9,0,0,0,6
9,1,2,20,6
9,2,6,60,6
9,3,5,50,6
9,4,5,50,6
9,5,6,60,6
9,6,2,20,6
9,7,4,40,6
9,8,5,50,6
9,9,0,0,6
0,0,0,0,7
0,1,2,20,7
0,2,6,60,7
0,3,5,50,7
0,4,5,50,7
0,5,6,60,7
0,6,2,20,7
0,7,4,40,7
0,8,5,50,7
0,9,0,0,7
1,0,2,20,7
1,1,0,0,7
1,2,4,40,7
1,3,3,30,7
1,4,5,50,7
1,5,5,50,7
1,6,2,20,7
1,7,2,20,7
1,8,3,30,7
1,9,2,20,7
2,0,6,60,7
2,1,4,40,7
2,2,0,0,7
2,3,3,30,7
2,4,5,50,7
2,5,2,20,7
2,6,5,50,7
2,7,3,30,7
2,8,2,20,7
2,9,6,60,7
3,0,5,50,7
3,1,3,30,7
3,2,3,30,7
3,3,0,0,7
3,4,8,80,7
3,5,5,50,7
3,6,5,50,7
3,7,5,50,7
3,8,5,50,7
3,9,5,50,7
4,0,5,50,7
4,1,5,50,7
4,2,5,50,7
4,3,8,80,7
4,4,0,0,7
4,5,3,30,7
4,6,3,30,7
4,7,5,50,7
4,8,5,50,7
4,9,5,50,7
5,0,5,50,7
5,1,5,50,7
5,2,2,20,7
5,3,5,50,7
5,4,3,30,7
5,5,0,0,7
5,6,4,40,7
5,7,3,30,7
5,8,2,20,7
5,9,6,60,7
6,0,2,20,7
6,1,2,20,7
6,2,5,50,7
6,3,5,50,7
6,4,3,30,7
6,5,4,40,7
6,6,0,0,7
6,7,2,20,7
6,8,3,30,7
6,9,2,20,7
7,0,4,40,7
7,1,2,20,7
7,2,3,30,7
7,3,5,50,7
7,4,5,50,7
7,5,3,30,7
7,6,2,20,7
7,7,0,0,7
7,8,1,10,7
7,9,4,40,7
8,0,5,50,7
8,1,3,30,7
8,2,2,20,7
8,3,5,50,7
8,4,5,50,7
8,5,2,20,7
8,6,3,30,7
8,7,1,10,7
8,8,0,0,7
8,9,5,50,7
9,0,0,0,7
9,1,2,20,7
9,2,6,60,7
9,3,5,50,7
9,4,5,50,7
9,5,6,60,7
9,6,2,20,7
9,7,4,40,7
9,8,5,50,7
9,9,0,0,7
0,0,0,0,8
0,1,2,20,8
0,2,6,60,8
0,3,5,50,8
0,4,5,50,8
0,5,6,60,8
0,6,2,20,8
0,7,4,40,8
0,8,5,50,8
0,9,0,0,8
1,0,2,20,8
1,1,0,0,8
1,2,4,40,8
1,3,3,30,8
1,4,5,50,8
1,5,5,50,8
1,6,2,20,8
1,7,2,20,8
1,8,3,30,8
1,9,2,20,8
2,0,6,60,8
2,1,4,40,8
2,2,0,0,8
2,3,3,30,8
2,4,5,50,8
2,5,2,20,8
2,6,5,50,8
2,7,3,30,8
2,8,2,20,8
2,9,6,60,8
3,0,5,50,8
3,1,3,30,8
3,2,3,30,8
3,3,0,0,8
3,4,8,80,8
3,5,5,50,8
3,6,5,50,8
3,7,5,50,8
3,8,5,50,8
3,9,5,50,8
4,0,5,50,8
4,1,5,50,8
4,2,5,50,8
4,3,8,80,8
4,4,0,0,8
4,5,3,30,8
4,6,3,30,8
4,7,5,50,8
4,8,5,50,8
4,9,5,50,8
5,0,5,50,8
5,1,5,50,8
5,2,2,20,8
5,3,5,50,8
5,4,3,30,8
5,5,0,0,8
5,6,4,40,8
5,7,3,30,8
5,8,2,20,8
5,9,6,60,8
6,0,2,20,8
6,1,2,20,8
6,2,5,50,8
6,3,5,50,8
6,4,3,30,8
6,5,4,40,8
6,6,0,0,8
6,7,2,20,8
6,8,3,30,8
6,9,2,20,8
7,0,4,40,8
7,1,2,20,8
7,2,3,30,8
7,3,5,50,8
7,4,5,50,8
7,5,3,30,8
7,6,2,20,8
7,7,0,0,8
7,8,1,10,8
7,9,4,40,8
8,0,5,50,8
8,1,3,30,8
8,2,2,20,8
8,3,5,50,8
8,4,5,50,8
8,5,2,20,8
8,6,3,30,8
8,7,1,10,8
8,8,0,0,8
8,9,5,50,8
9,0,0,0,8
9,1,2,20,8
9,2,6,60,8
9,3,5,50,8
9,4,5,50,8
9,5,6,60,8
9,6,2,20,8
9,7,4,40,8
9,8,5,50,8
9,9,0,0,8
0,0,0,0,9
0,1,2,20,9
0,2,6,60,9
0,3,5,50,9
0,4,5,50,9
0,5,6,60,9
0,6,2,20,9
0,7,4,40,9
0,8,5,50,9
0,9,0,0,9
1,0,2,20,9
1,1,0,0,9
1,2,4,40,9
1,3,3,30,9
1,4,5,50,9
1,5,5,50,9
1,6,2,20,9
1,7,2,20,9
1,8,3,30,9
1,9,2,20,9
2,0,6,60,9
2,1,4,40,9
2,2,0,0,9
2,3,3,30,9
2,4,5,50,9
2,5,2,20,9
2,6,5,50,9
2,7,3,30,9
2,8,2,20,9
2,9,6,60,9
3,0,5,50,9
3,1,3,30,9
3,2,3,30,9
3,3,0,0,9
3,4,8,80,9
3,5,5,50,9
3,6,5,50,9
3,7,5,50,9
3,8,5,50,9
3,9,5,50,9
4,0,5,50,9
4,1,5,50,9
4,2,5,50,9
4,3,8,80,9
4,4,0,0,9
4,5,3,30,9
4,6,3,30,9
4,7,5,50,9
4,8,5,50,9
4,9,5,50,9
5,0,5,50,9
5,1,5,50,9
5,2,2,20,9
5,3,5,50,9
5,4,3,30,9
5,5,0,0,9
5,6,4,40,9
5,7,3,30,9
5,8,2,20,9
5,9,6,60,9
6,0,2,20,9
6,1,2,20,9
6,2,5,50,9
6,3,5,50,9
6,4,3,30,9
6,5,4,40,9
6,6,0,0,9
6,7,2,20,9
6,8,3,30,9
6,9,2,20,9
7,0,4,40,9
7,1,2,20,9
7,2,3,30,9
7,3,5,50,9
7,4,5,50,9
7,5,3,30,9
7,6,2,20,9
7,7,0,0,9
7,8,1,10,9
7,9,4,40,9
8,0,5,50,9
8,1,3,30,9
8,2,2,20,9
8,3,5,50,9
8,4,5,50,9
8,5,2,20,9
8,6,3,30,9
8,7,1,10,9
8,8,0,0,9
8,9,5,50,9
9,0,0,0,9
9,1,2,20,9
9,2,6,60,9
9,3,5,50,9
9,4,5,50,9
9,5,6,60,9
9,6,2,20,9
9,7,4,40,9
9,8,5,50,9
9,9,0,0,9
0,0,0,0,10
0,1,2,20,10
0,2,6,60,10
0,3,5,50,10
0,4,5,50,10
0,5,6,60,10
0,6,2,20,10
0,7,4,40,10
0,8,5,50,10
0,9,0,0,10
1,0,2,20,10
1,1,0,0,10
1,2,4,40,10
1,3,3,30,10
1,4,5,50,10
1,5,5,50,10
1,6,2,20,10
1,7,2,20,10
1,8,3,30,10
1,9,2,20,10
2,0,6,60,10
2,1,4,40,10
2,2,0,0,10
2,3,3,30,10
2,4,5,50,10
2,5,2,20,10
2,6,5,50,10
2,7,3,30,10
2,8,2,20,10
2,9,6,60,10
3,0,5,50,10
3,1,3,30,10
3,2,3,30,10
3,3,0,0,10
3,4,8,80,10
3,5,5,50,10
3,6,5,50,10
3,7,5,50,10
3,8,5,50,10
3,9,5,50,10
4,0,5,50,10
4,1,5,50,10
4,2,5,50,10
4,3,8,80,10
4,4,0,0,10
4,5,3,30,10
4,6,3,30,10
4,7,5,50,10
4,8,5,50,10
4,9,5,50,10
5,0,5,50,10
5,1,5,50,10
5,2,2,20,10
5,3,5,50,10
5,4,3,30,10
5,5,0,0,10
5,6,4,40,10
5,7,3,30,10
5,8,2,20,10
5,9,6,60,10
6,0,2,20,10
6,1,2,20,10
6,2,5,50,10
6,3,5,50,10
6,4,3,30,10
6,5,4,40,10
6,6,0,0,10
6,7,2,20,10
6,8,3,30,10
6,9,2,20,10
7,0,4,40,10
7,1,2,20,10
7,2,3,30,10
7,3,5,50,10
7,4,5,50,10
7,5,3,30,10
7,6,2,20,10
7,7,0,0,10
7,8,1,10,10
7,9,4,40,10
8,0,5,50,10
8,1,3,30,10
8,2,2,20,10
8,3,5,50,10
8,4,5,50,10
8,5,2,20,10
8,6,3,30,10
8,7,1,10,10
8,8,0,0,10
8,9,5,50,10
9,0,0,0,10
9,1,2,20,10
9,2,6,60,10
9,3,5,50,10
9,4,5,50,10
9,5,6,60,10
9,6,2,20,10
9,7,4,40,10
9,8,5,50,10
9,9,0,0,10
0,0,0,0,11
0,1,2,20,11
0,2,6,60,11
0,3,5,50,11
0,4,5,50,11
0,5,6,60,11
0,6,2,20,11
0,7,4,40,11
0,8,5,50,11
0,9,0,0,11
1,0,2,20,11
1,1,0,0,11
1,2,4,40,11
1,3,3,30,11
1,4,5,50,11
1,5,5,50,11
1,6,2,20,11
1,7,2,20,11
1,8,3,30,11
1,9,2,20,11
2,0,6,60,11
2,1,4,40,11
2,2,0,0,11
2,3,3,30,11
2,4,5,50,11
2,5,2,20,11
2,6,5,50,11
2,7,3,30,11
2,8,2,20,11
2,9,6,60,11
3,0,5,50,11
3,1,3,30,11
3,2,3,30,11
3,3,0,0,11
3,4,8,80,11
3,5,5,50,11
3,6,5,50,11
3,7,5,50,11
3,8,5,50,11
3,9,5,50,11
4,0,5,50,11
4,1,5,50,11
4,2,5,50,11
4,3,8,80,11
4,4,0,0,11
4,5,3,30,11
4,6,3,30,11
4,7,5,50,11
4,8,5,50,11
4,9,5,50,11
5,0,5,50,11
5,1,5,50,11
5,2,2,20,11
5,3,5,50,11
5,4,3,30,11
5,5,0,0,11
5,6,4,40,11
5,7,3,30,11
5,8,2,20,11
5,9,6,60,11
6,0,2,20,11
6,1,2,20,11
6,2,5,50,11
6,3,5,50,11
6,4,3,30,11
6,5,4,40,11
6,6,0,0,11
6,7,2,20,11
6,8,3,30,11
6,9,2,20,11
7,0,4,40,11
7,1,2,20,11
7,2,3,30,11
7,3,5,50,11
7,4,5,50,11
7,5,3,30,11
7,6,2,20,11
7,7,0,0,11
7,8,1,10,11
7,9,4,40,11
8,0,5,50,11
8,1,3,30,11
8,2,2,20,11
8,3,5,50,11
8,4,5,50,11
8,5,2,20,11
8,6,3,30,11
8,7,1,10,11
8,8,0,0,11
8,9,5,50,11
9,0,0,0,11
9,1,2,20,11
9,2,6,60,11
9,3,5,50,11
9,4,5,50,11
9,5,6,60,11
9,6,2,20,11
9,7,4,40,11
9,8,5,50,11
9,9,0,0,11
0,0,0,0,12
0,1,2,20,12
0,2,6,60,12
0,3,5,50,12
0,4,5,50,12
0,5,6,60,12
0,6,2,20,12
0,7,4,40,12
0,8,5,50,12
0,9,0,0,12
1,0,2,20,12
1,1,0,0,12
1,2,4,40,12
1,3,3,30,12
1,4,5,50,12
1,5,5,50,12
1,6,2,20,12
1,7,2,20,12
1,8,3,30,12
1,9,2,20,12
2,0,6,60,12
2,1,4,40,12
2,2,0,0,12
2,3,3,30,12
2,4,5,50,12
2,5,2,20,12
2,6,5,50,12
2,7,3,30,12
2,8,2,20,12
2,9,6,60,12
3,0,5,50,12
3,1,3,30,12
3,2,3,30,12
3,3,0,0,12
3,4,8,80,12
3,5,5,50,12
3,6,5,50,12
3,7,5,50,12
3,8,5,50,12
3,9,5,50,12
4,0,5,50,12
4,1,5,50,12
4,2,5,50,12
4,3,8,80,12
4,4,0,0,12
4,5,3,30,12
4,6,3,30,12
4,7,5,50,12
4,8,5,50,12
4,9,5,50,12
5,0,5,50,12
5,1,5,50,12
5,2,2,20,12
5,3,5,50,12
5,4,3,30,12
5,5,0,0,12
5,6,4,40,12
5,7,3,30,12
5,8,2,20,12
5,9,6,60,12
6,0,2,20,12
6,1,2,20,12
6,2,5,50,12
6,3,5,50,12
6,4,3,30,12
6,5,4,40,12
6,6,0,0,12
6,7,2,20,12
6,8,3,30,12
6,9,2,20,12
7,0,4,40,12
7,1,2,20,12
7,2,3,30,12
7,3,5,50,12
7,4,5,50,12
7,5,3,30,12
7,6,2,20,12
7,7,0,0,12
7,8,1,10,12
7,9,4,40,12
8,0,5,50,12
8,1,3,30,12
8,2,2,20,12
8,3,5,50,12
8,4,5,50,12
8,5,2,20,12
8,6,3,30,12
8,7,1,10,12
8,8,0,0,12
8,9,5,50,12
9,0,0,0,12
9,1,2,20,12
9,2,6,60,12
9,3,5,50,12
9,4,5,50,12
9,5,6,60,12
9,6,2,20,12
9,7,4,40,12
9,8,5,50,12
9,9,0,0,12
0,0,0,0,13
0,1,2,20,13
0,2,6,60,13
0,3,5,50,13
0,4,5,50,13
0,5,6,60,13
0,6,2,20,13
0,7,4,40,13
0,8,5,50,13
0,9,0,0,13
1,0,2,20,13
1,1,0,0,13
1,2,4,40,13
1,3,3,30,13
1,4,5,50,13
1,5,5,50,13
1,6,2,20,13
1,7,2,20,13
1,8,3,30,13
1,9,2,20,13
2,0,6,60,13
2,1,4,40,13
2,2,0,0,13
2,3,3,30,13
2,4,5,50,13
2,5,2,20,13
2,6,5,50,13
2,7,3,30,13
2,8,2,20,13
2,9,6,60,13
3,0,5,50,13
3,1,3,30,13
3,2,3,30,13
3,3,0,0,13
3,4,8,80,13
3,5,5,50,13
3,6,5,50,13
3,7,5,50,13
3,8,5,50,13
3,9,5,50,13
4,0,5,50,13
4,1,5,50,13
4,2,5,50,13
4,3,8,80,13
4,4,0,0,13
4,5,3,30,13
4,6,3,30,13
4,7,5,50,13
4,8,5,50,13
4,9,5,50,13
5,0,5,50,13
5,1,5,50,13
5,2,2,20,13
5,3,5,50,13
5,4,3,30,13
5,5,0,0,13
5,6,4,40,13
5,7,3,30,13
5,8,2,20,13
5,9,6,60,13
6,0,2,20,13
6,1,2,20,13
6,2,5,50,13
6,3,5,50,13
6,4,3,30,13
6,5,4,40,13
6,6,0,0,13
6,7,2,20,13
6,8,3,30,13
6,9,2,20,13
7,0,4,40,13
7,1,2,20,13
7,2,3,30,13
7,3,5,50,13
7,4,5,50,13
7,5,3,30,13
7,6,2,20,13
7,7,0,0,13
7,8,1,10,13
7,9,4,40,13
8,0,5,50,13
8,1,3,30,13
8,2,2,20,13
8,3,5,50,13
8,4,5,50,13
8,5,2,20,13
8,6,3,30,13
8,7,1,10,13
8,8,0,0,13
8,9,5,50,13
9,0,0,0,13
9,1,2,20,13
9,2,6,60,13
9,3,5,50,13
