start_space,delivery_space,end_space,start_time,delivery_time,end_time,sorties_cost
0,1,8,14,15,16,2
0,1,3,14,15,17,3
0,1,7,14,15,16,2
0,1,0,14,15,16,2
0,1,8,14,15,17,3
0,1,7,14,15,17,3
0,1,0,14,15,17,3
7,6,8,10,11,12,2
7,6,3,10,11,13,3
7,6,7,10,11,12,2
7,6,0,10,11,12,2
7,6,8,10,11,13,3
7,6,7,10,11,13,3
7,6,0,10,11,13,3
7,6,8,11,12,13,2
7,6,3,11,12,14,3
7,6,7,11,12,13,2
7,6,0,11,12,13,2
7,6,8,11,12,14,3
7,6,7,11,12,14,3
7,6,0,11,12,14,3
0,5,7,1,3,4,3
0,5,0,1,3,4,3
0,5,8,1,3,4,3
7,1,8,12,14,15,3
7,1,7,12,14,15,3
7,1,0,12,14,15,3
7,1,8,13,15,16,3
7,1,7,13,15,16,3
7,1,0,13,15,16,3
7,5,7,1,3,4,3
7,5,0,1,3,4,3
7,5,8,1,3,4,3
7,2,3,6,8,9,3
7,2,7,6,8,9,3
7,2,3,7,9,10,3
7,2,7,7,9,10,3
7,4,3,4,6,7,3
7,4,7,4,6,7,3
7,4,3,5,7,8,3
7,4,7,5,7,8,3
3,2,3,6,8,9,3
3,2,7,6,8,9,3
3,2,3,7,9,10,3
3,2,7,7,9,10,3
0,6,8,9,11,12,3
0,6,7,9,11,12,3
0,6,0,9,11,12,3
0,6,8,10,12,13,3
0,6,7,10,12,13,3
0,6,0,10,12,13,3
3,4,3,4,6,7,3
3,4,7,4,6,7,3
3,4,3,5,7,8,3
3,4,7,5,7,8,3
0,1,8,12,14,15,3
0,1,7,12,14,15,3
0,1,0,12,14,15,3
0,1,8,13,15,16,3
0,1,7,13,15,16,3
0,1,0,13,15,16,3
7,6,8,9,11,12,3
7,6,7,9,11,12,3
7,6,0,9,11,12,3
7,6,8,10,12,13,3
7,6,7,10,12,13,3
7,6,0,10,12,13,3
