from_node_id,to_node_id,driving_time_cost,length,time_stamp
4,0,0,0,4
4,1,2,20,4
4,2,5,50,4
4,3,3,30,4
4,4,0,0,4
0,0,0,0,5
0,1,2,20,5
0,2,5,50,5
0,3,3,30,5
0,4,0,0,5
1,0,2,20,5
1,1,0,0,5
1,2,3,30,5
1,3,5,50,5
1,4,2,20,5
2,0,5,50,5
2,1,3,30,5
2,2,0,0,5
2,3,2,20,5
2,4,5,50,5
3,0,3,30,5
3,1,5,50,5
3,2,2,20,5
3,3,0,0,5
3,4,3,30,5
4,0,0,0,5
4,1,2,20,5
4,2,5,50,5
4,3,3,30,5
4,4,0,0,5
0,0,0,0,6
0,1,2,20,6
0,2,5,50,6
0,3,3,30,6
0,4,0,0,6
1,0,2,20,6
1,1,0,0,6
1,2,3,30,6
1,3,5,50,6
1,4,2,20,6
2,0,5,50,6
2,1,3,30,6
2,2,0,0,6
2,3,2,20,6
2,4,5,50,6
3,0,3,30,6
3,1,5,50,6
3,2,2,20,6
3,3,0,0,6
3,4,3,30,6
4,0,0,0,6
4,1,2,20,6
4,2,5,50,6
4,3,3,30,6
4,4,0,0,6
0,0,0,0,7
0,1,2,20,7
0,2,6,50,7
0,3,3,30,7
0,4,0,0,7
1,0,2,20,7
1,1,0,0,7
1,2,3,30,7
1,3,6,50,7
1,4,2,20,7
2,0,6,50,7
2,1,3,30,7
2,2,0,0,7
2,3,2,20,7
2,4,6,50,7
3,0,3,30,7
3,1,6,50,7
3,2,2,20,7
3,3,0,0,7
3,4,3,30,7
4,0,0,0,7
4,1,2,20,7
4,2,6,50,7
4,3,3,30,7
4,4,0,0,7
0,0,0,0,8
0,1,2,20,8
0,2,6,50,8
0,3,3,30,8
0,4,0,0,8
1,0,2,20,8
1,1,0,0,8
1,2,3,30,8
1,3,6,50,8
1,4,2,20,8
2,0,6,50,8
2,1,3,30,8
2,2,0,0,8
2,3,2,20,8
2,4,6,50,8
3,0,3,30,8
3,1,6,50,8
3,2,2,20,8
3,3,0,0,8
3,4,3,30,8
4,0,0,0,8
4,1,2,20,8
4,2,6,50,8
4,3,3,30,8
4,4,0,0,8
0,0,0,0,9
0,1,2,20,9
0,2,7,50,9
0,3,4,30,9
0,4,0,0,9
1,0,2,20,9
1,1,0,0,9
1,2,4,30,9
1,3,7,50,9
1,4,2,20,9
2,0,7,50,9
2,1,4,30,9
2,2,0,0,9
2,3,2,20,9
2,4,7,50,9
3,0,4,30,9
3,1,7,50,9
3,2,2,20,9
3,3,0,0,9
3,4,4,30,9
4,0,0,0,9
4,1,2,20,9
4,2,7,50,9
4,3,4,30,9
4,4,0,0,9
0,0,0,0,10
0,1,3,20,10
0,2,8,50,10
0,3,4,30,10
0,4,0,0,10
1,0,3,20,10
1,1,0,0,10
1,2,4,30,10
1,3,8,50,10
1,4,3,20,10
2,0,8,50,10
2,1,4,30,10
2,2,0,0,10
2,3,3,20,10
2,4,8,50,10
3,0,4,30,10
3,1,8,50,10
3,2,3,20,10
3,3,0,0,10
3,4,4,30,10
4,0,0,0,10
4,1,3,20,10
4,2,8,50,10
4,3,4,30,10
4,4,0,0,10
0,0,0,0,11
0,1,3,20,11
0,2,8,50,11
0,3,4,30,11
0,4,0,0,11
1,0,3,20,11
1,1,0,0,11
1,2,4,30,11
1,3,8,50,11
1,4,3,20,11
2,0,8,50,11
2,1,4,30,11
2,2,0,0,11
2,3,3,20,11
2,4,8,50,11
3,0,4,30,11
3,1,8,50,11
3,2,3,20,11
3,3,0,0,11
3,4,4,30,11
4,0,0,0,11
4,1,3,20,11
4,2,8,50,11
4,3,4,30,11
4,4,0,0,11
0,0,0,0,12
0,1,3,20,12
0,2,9,50,12
0,3,5,30,12
0,4,0,0,12
1,0,3,20,12
1,1,0,0,12
1,2,5,30,12
1,3,9,50,12
1,4,3,20,12
2,0,9,50,12
2,1,5,30,12
2,2,0,0,12
2,3,3,20,12
2,4,9,50,12
3,0,5,30,12
3,1,9,50,12
3,2,3,20,12
3,3,0,0,12
3,4,5,30,12
4,0,0,0,12
4,1,3,20,12
4,2,9,50,12
4,3,5,30,12
4,4,0,0,12
0,0,0,0,13
0,1,3,20,13
0,2,9,50,13
0,3,5,30,13
0,4,0,0,13
1,0,3,20,13
1,1,0,0,13
1,2,5,30,13
1,3,9,50,13
1,4,3,20,13
2,0,9,50,13
2,1,5,30,13
2,2,0,0,13
2,3,3,20,13
2,4,9,50,13
3,0,5,30,13
3,1,9,50,13
3,2,3,20,13
3,3,0,0,13
3,4,5,30,13
4,0,0,0,13
4,1,3,20,13
4,2,9,50,13
4,3,5,30,13
4,4,0,0,13
0,0,0,0,14
0,1,4,20,14
0,2,9,50,14
0,3,6,30,14
0,4,0,0,14
1,0,4,20,14
1,1,0,0,14
1,2,6,30,14
1,3,9,50,14
1,4,4,20,14
2,0,9,50,14
2,1,6,30,14
2,2,0,0,14
2,3,4,20,14
2,4,9,50,14
3,0,6,30,14
3,1,9,50,14
3,2,4,20,14
3,3,0,0,14
3,4,6,30,14
4,0,0,0,14
4,1,4,20,14
4,2,9,50,14
4,3,6,30,14
4,4,0,0,14
0,0,0,0,15
0,1,4,20,15
0,2,9,50,15
0,3,6,30,15
0,4,0,0,15
1,0,4,20,15
1,1,0,0,15
1,2,6,30,15
1,3,9,50,15
1,4,4,20,15
2,0,9,50,15
2,1,6,30,15
2,2,0,0,15
2,3,4,20,15
2,4,9,50,15
3,0,6,30,15
3,1,9,50,15
3,2,4,20,15
3,3,0,0,15
3,4,6,30,15
4,0,0,0,15
4,1,4,20,15
4,2,9,50,15
4,3,6,30,15
4,4,0,0,15
0,0,0,0,16
0,1,4,20,16
0,2,8,50,16
0,3,5,30,16
0,4,0,0,16
1,0,4,20,16
1,1,0,0,16
1,2,5,30,16
1,3,8,50,16
1,4,4,20,16
2,0,8,50,16
2,1,5,30,16
2,2,0,0,16
2,3,4,20,16
2,4,8,50,16
3,0,5,30,16
3,1,8,50,16
3,2,4,20,16
3,3,0,0,16
3,4,5,30,16
4,0,0,0,16
4,1,4,20,16
4,2,8,50,16
4,3,5,30,16
4,4,0,0,16
0,0,0,0,17
0,1,4,20,17
0,2,8,50,17
0,3,5,30,17
0,4,0,0,17
1,0,4,20,17
1,1,0,0,17
1,2,5,30,17
1,3,8,50,17
1,4,4,20,17
2,0,8,50,17
2,1,5,30,17
2,2,0,0,17
2,3,4,20,17
2,4,8,50,17
3,0,5,30,17
3,1,8,50,17
3,2,4,20,17
3,3,0,0,17
3,4,5,30,17
4,0,0,0,17
4,1,4,20,17
4,2,8,50,17
4,3,5,30,17
4,4,0,0,17
0,0,0,0,18
0,1,3,20,18
0,2,7,50,18
0,3,5,30,18
0,4,0,0,18
1,0,3,20,18
1,1,0,0,18
1,2,5,30,18
1,3,7,50,18
1,4,3,20,18
2,0,7,50,18
2,1,5,30,18
2,2,0,0,18
2,3,3,20,18
2,4,7,50,18
3,0,5,30,18
3,1,7,50,18
3,2,3,20,18
3,3,0,0,18
3,4,5,30,18
4,0,0,0,18
4,1,3,20,18
4,2,7,50,18
4,3,5,30,18
4,4,0,0,18
0,0,0,0,19
0,1,3,20,19
0,2,7,50,19
0,3,5,30,19
0,4,0,0,19
1,0,3,20,19
1,1,0,0,19
1,2,5,30,19
1,3,7,50,19
1,4,3,20,19
2,0,7,50,19
2,1,5,30,19
2,2,0,0,19
2,3,3,20,19
2,4,7,50,19
3,0,5,30,19
3,1,7,50,19
3,2,3,20,19
3,3,0,0,19
3,4,5,30,19
4,0,0,0,19
4,1,3,20,19
4,2,7,50,19
4,3,5,30,19
4,4,0,0,19
0,0,0,0,20
0,1,3,20,20
0,2,7,50,20
0,3,4,30,20
0,4,0,0,20
1,0,3,20,20
1,1,0,0,20
1,2,4,30,20
1,3,7,50,20
1,4,3,20,20
2,0,7,50,20
2,1,4,30,20
2,2,0,0,20
2,3,3,20,20
2,4,7,50,20
3,0,4,30,20
3,1,7,50,20
3,2,3,20,20
3,3,0,0,20
3,4,4,30,20
4,0,0,0,20
4,1,3,20,20
4,2,7,50,20
4,3,4,30,20
4,4,0,0,20
0,0,0,0,21
0,1,3,20,21
0,2,6,50,21
0,3,4,30,21
0,4,0,0,21
1,0,3,20,21
1,1,0,0,21
1,2,4,30,21
1,3,6,50,21
1,4,3,20,21
2,0,6,50,21
2,1,4,30,21
2,2,0,0,21
2,3,3,20,21
2,4,6,50,21
3,0,4,30,21
3,1,6,50,21
3,2,3,20,21
3,3,0,0,21
3,4,4,30,21
4,0,0,0,21
4,1,3,20,21
4,2,6,50,21
4,3,4,30,21
4,4,0,0,21
0,0,0,0,22
0,1,3,20,22
0,2,6,50,22
0,3,4,30,22
0,4,0,0,22
1,0,3,20,22
1,1,0,0,22
1,2,4,30,22
1,3,6,50,22
1,4,3,20,22
2,0,6,50,22
2,1,4,30,22
2,2,0,0,22
2,3,3,20,22
2,4,6,50,22
3,0,4,30,22
3,1,6,50,22
3,2,3,20,22
3,3,0,0,22
3,4,4,30,22
4,0,0,0,22
4,1,3,20,22
4,2,6,50,22
4,3,4,30,22
4,4,0,0,22
0,0,0,0,23
0,1,3,20,23
0,2,6,50,23
0,3,4,30,23
0,4,0,0,23
1,0,3,20,23
1,1,0,0,23
1,2,4,30,23
1,3,6,50,23
1,4,3,20,23
2,0,6,50,23
2,1,4,30,23
2,2,0,0,23
2,3,3,20,23
2,4,6,50,23
3,0,4,30,23
3,1,6,50,23
3,2,3,20,23
3,3,0,0,23
3,4,4,30,23
4,0,0,0,23
4,1,3,20,23
4,2,6,50,23
4,3,4,30,23
4,4,0,0,23
0,0,0,0,24
0,1,2,20,24
0,2,5,50,24
0,3,3,30,24
0,4,0,0,24
1,0,2,20,24
1,1,0,0,24
1,2,3,30,24
1,3,5,50,24
1,4,2,20,24
2,0,5,50,24
2,1,3,30,24
2,2,0,0,24
2,3,2,20,24
2,4,5,50,24
3,0,3,30,24
3,1,5,50,24
3,2,2,20,24
3,3,0,0,24
3,4,3,30,24
4,0,0,0,24
4,1,2,20,24
4,2,5,50,24
4,3,3,30,24
4,4,0,0,24
0,0,0,0,25
0,1,2,20,25
0,2,5,50,25
0,3,3,30,25
0,4,0,0,25
1,0,2,20,25
1,1,0,0,25
1,2,3,30,25
1,3,5,50,25
1,4,2,20,25
2,0,5,50,25
2,1,3,30,25
2,2,0,0,25
2,3,2,20,25
2,4,5,50,25
3,0,3,30,25
3,1,5,50,25
3,2,2,20,25
3,3,0,0,25
3,4,3,30,25
4,0,0,0,25
4,1,2,20,25
4,2,5,50,25
4,3,3,30,25
4,4,0,0,25
0,0,0,0,26
0,1,2,20,26
0,2,5,50,26
0,3,3,30,26
0,4,0,0,26
1,0,2,20,26
1,1,0,0,26
1,2,3,30,26
1,3,5,50,26
1,4,2,20,26
2,0,5,50,26
2,1,3,30,26
2,2,0,0,26
2,3,2,20,26
2,4,5,50,26
3,0,3,30,26
3,1,5,50,26
3,2,2,20,26
3,3,0,0,26
3,4,3,30,26
4,0,0,0,26
4,1,2,20,26
4,2,5,50,26
4,3,3,30,26
4,4,0,0,26
0,0,0,0,27
0,1,2,20,27
0,2,6,50,27
0,3,3,30,27
0,4,0,0,27
1,0,2,20,27
1,1,0,0,27
1,2,3,30,27
1,3,6,50,27
1,4,2,20,27
2,0,6,50,27
2,1,3,30,27
2,2,0,0,27
2,3,2,20,27
2,4,6,50,27
3,0,3,30,27
3,1,6,50,27
3,2,2,20,27
3,3,0,0,27
3,4,3,30,27
4,0,0,0,27
4,1,2,20,27
4,2,6,50,27
4,3,3,30,27
4,4,0,0,27
0,0,0,0,28
0,1,2,20,28
0,2,6,50,28
0,3,3,30,28
0,4,0,0,28
1,0,2,20,28
1,1,0,0,28
1,2,3,30,28
1,3,6,50,28
1,4,2,20,28
2,0,6,50,28
2,1,3,30,28
2,2,0,0,28
2,3,2,20,28
2,4,6,50,28
3,0,3,30,28
3,1,6,50,28
3,2,2,20,28
3,3,0,0,28
3,4,3,30,28
4,0,0,0,28
4,1,2,20,28
4,2,6,50,28
4,3,3,30,28
4,4,0,0,28
0,0,0,0,29
0,1,2,20,29
0,2,7,50,29
0,3,4,30,29
0,4,0,0,29
1,0,2,20,29
1,1,0,0,29
1,2,4,30,29
1,3,7,50,29
1,4,2,20,29
2,0,7,50,29
2,1,4,30,29
2,2,0,0,29
2,3,2,20,29
2,4,7,50,29
3,0,4,30,29
3,1,7,50,29
3,2,2,20,29
3,3,0,0,29
3,4,4,30,29
4,0,0,0,29
4,1,2,20,29
4,2,7,50,29
4,3,4,30,29
4,4,0,0,29
0,0,0,0,30
0,1,3,20,30
0,2,8,50,30
0,3,4,30,30
0,4,0,0,30
1,0,3,20,30
1,1,0,0,30
1,2,4,30,30
1,3,8,50,30
1,4,3,20,30
2,0,8,50,30
2,1,4,30,30
2,2,0,0,30
2,3,3,20,30
2,4,8,50,30
3,0,4,30,30
3,1,8,50,30
3,2,3,20,30
3,3,0,0,30
3,4,4,30,30
4,0,0,0,30
4,1,3,20,30
4,2,8,50,30
4,3,4,30,30
4,4,0,0,30
0,0,0,0,31
0,1,3,20,31
0,2,8,50,31
0,3,4,30,31
0,4,0,0,31
1,0,3,20,31
1,1,0,0,31
1,2,4,30,31
1,3,8,50,31
1,4,3,20,31
2,0,8,50,31
2,1,4,30,31
2,2,0,0,31
2,3,3,20,31
2,4,8,50,31
3,0,4,30,31
3,1,8,50,31
3,2,3,20,31
3,3,0,0,31
3,4,4,30,31
4,0,0,0,31
4,1,3,20,31
4,2,8,50,31
4,3,4,30,31
4,4,0,0,31
0,0,0,0,32
0,1,3,20,32
0,2,9,50,32
0,3,5,30,32
0,4,0,0,32
1,0,3,20,32
1,1,0,0,32
1,2,5,30,32
1,3,9,50,32
1,4,3,20,32
2,0,9,50,32
2,1,5,30,32
2,2,0,0,32
2,3,3,20,32
2,4,9,50,32
3,0,5,30,32
3,1,9,50,32
3,2,3,20,32
3,3,0,0,32
3,4,5,30,32
4,0,0,0,32
4,1,3,20,32
4,2,9,50,32
4,3,5,30,32
4,4,0,0,32
0,0,0,0,33
0,1,3,20,33
0,2,9,50,33
0,3,5,30,33
0,4,0,0,33
1,0,3,20,33
1,1,0,0,33
1,2,5,30,33
1,3,9,50,33
1,4,3,20,33
2,0,9,50,33
2,1,5,30,33
2,2,0,0,33
2,3,3,20,33
2,4,9,50,33
3,0,5,30,33
3,1,9,50,33
3,2,3,20,33
3,3,0,0,33
3,4,5,30,33
4,0,0,0,33
4,1,3,20,33
4,2,9,50,33
4,3,5,30,33
4,4,0,0,33
0,0,0,0,34
0,1,4,20,34
0,2,9,50,34
0,3,6,30,34
0,4,0,0,34
1,0,4,20,34
1,1,0,0,34
1,2,6,30,34
1,3,9,50,34
1,4,4,20,34
2,0,9,50,34
2,1,6,30,34
2,2,0,0,34
2,3,4,20,34
2,4,9,50,34
3,0,6,30,34
3,1,9,50,34
3,2,4,20,34
3,3,0,0,34
3,4,6,30,34
4,0,0,0,34
4,1,4,20,34
4,2,9,50,34
4,3,6,30,34
4,4,0,0,34
0,0,0,0,35
0,1,4,20,35
0,2,9,50,35
0,3,6,30,35
0,4,0,0,35
1,0,4,20,35
1,1,0,0,35
1,2,6,30,35
1,3,9,50,35
1,4,4,20,35
2,0,9,50,35
2,1,6,30,35
2,2,0,0,35
2,3,4,20,35
2,4,9,50,35
3,0,6,30,35
3,1,9,50,35
3,2,4,20,35
3,3,0,0,35
3,4,6,30,35
4,0,0,0,35
4,1,4,20,35
4,2,9,50,35
4,3,6,30,35
4,4,0,0,35
0,0,0,0,36
0,1,4,20,36
0,2,8,50,36
0,3,5,30,36
0,4,0,0,36
1,0,4,20,36
1,1,0,0,36
1,2,5,30,36
1,3,8,50,36
1,4,4,20,36
2,0,8,50,36
2,1,5,30,36
2,2,0,0,36
2,3,4,20,36
2,4,8,50,36
3,0,5,30,36
3,1,8,50,36
3,2,4,20,36
3,3,0,0,36
3,4,5,30,36
4,0,0,0,36
4,1,4,20,36
4,2,8,50,36
4,3,5,30,36
4,4,0,0,36
0,0,0,0,37
0,1,4,20,37
0,2,8,50,37
0,3,5,30,37
0,4,0,0,37
1,0,4,20,37
1,1,0,0,37
1,2,5,30,37
1,3,8,50,37
1,4,4,20,37
2,0,8,50,37
2,1,5,30,37
2,2,0,0,37
2,3,4,20,37
2,4,8,50,37
3,0,5,30,37
3,1,8,50,37
3,2,4,20,37
3,3,0,0,37
3,4,5,30,37
4,0,0,0,37
4,1,4,20,37
4,2,8,50,37
4,3,5,30,37
4,4,0,0,37
0,0,0,0,38
0,1,3,20,38
0,2,8,50,38
0,3,5,30,38
0,4,0,0,38
1,0,3,20,38
1,1,0,0,38
1,2,5,30,38
1,3,8,50,38
1,4,3,20,38
2,0,8,50,38
2,1,5,30,38
2,2,0,0,38
2,3,3,20,38
2,4,8,50,38
3,0,5,30,38
3,1,8,50,38
3,2,3,20,38
3,3,0,0,38
3,4,5,30,38
4,0,0,0,38
4,1,3,20,38
4,2,8,50,38
4,3,5,30,38
4,4,0,0,38
0,0,0,0,39
0,1,3,20,39
0,2,7,50,39
0,3,5,30,39
0,4,0,0,39
1,0,3,20,39
1,1,0,0,39
1,2,5,30,39
1,3,7,50,39
1,4,3,20,39
2,0,7,50,39
2,1,5,30,39
2,2,0,0,39
2,3,3,20,39
2,4,7,50,39
3,0,5,30,39
3,1,7,50,39
3,2,3,20,39
3,3,0,0,39
3,4,5,30,39
4,0,0,0,39
4,1,3,20,39
4,2,7,50,39
4,3,5,30,39
4,4,0,0,39
0,0,0,0,40
0,1,3,20,40
0,2,7,50,40
0,3,4,30,40
0,4,0,0,40
1,0,3,20,40
1,1,0,0,40
1,2,4,30,40
1,3,7,50,40
1,4,3,20,40
2,0,7,50,40
2,1,4,30,40
2,2,0,0,40
2,3,3,20,40
2,4,7,50,40
3,0,4,30,40
3,1,7,50,40
3,2,3,20,40
3,3,0,0,40
3,4,4,30,40
4,0,0,0,40
4,1,3,20,40
4,2,7,50,40
4,3,4,30,40
4,4,0,0,40
0,0,0,0,41
0,1,3,20,41
0,2,6,50,41
0,3,4,30,41
0,4,0,0,41
1,0,3,20,41
1,1,0,0,41
1,2,4,30,41
1,3,6,50,41
1,4,3,20,41
2,0,6,50,41
2,1,4,30,41
2,2,0,0,41
2,3,3,20,41
2,4,6,50,41
3,0,4,30,41
3,1,6,50,41
3,2,3,20,41
3,3,0,0,41
3,4,4,30,41
4,0,0,0,41
4,1,3,20,41
4,2,6,50,41
4,3,4,30,41
4,4,0,0,41
0,0,0,0,42
0,1,3,20,42
0,2,6,50,42
0,3,4,30,42
0,4,0,0,42
1,0,3,20,42
1,1,0,0,42
1,2,4,30,42
1,3,6,50,42
1,4,3,20,42
2,0,6,50,42
2,1,4,30,42
2,2,0,0,42
2,3,3,20,42
2,4,6,50,42
3,0,4,30,42
3,1,6,50,42
3,2,3,20,42
3,3,0,0,42
3,4,4,30,42
4,0,0,0,42
4,1,3,20,42
4,2,6,50,42
4,3,4,30,42
4,4,0,0,42
0,0,0,0,43
0,1,3,20,43
0,2,6,50,43
0,3,4,30,43
0,4,0,0,43
1,0,3,20,43
1,1,0,0,43
1,2,4,30,43
1,3,6,50,43
1,4,3,20,43
2,0,6,50,43
2,1,4,30,43
2,2,0,0,43
2,3,3,20,43
2,4,6,50,43
3,0,4,30,43
3,1,6,50,43
3,2,3,20,43
3,3,0,0,43
3,4,4,30,43
4,0,0,0,43
4,1,3,20,43
4,2,6,50,43
4,3,4,30,43
4,4,0,0,43
0,0,0,0,44
0,1,2,20,44
0,2,5,50,44
0,3,3,30,44
0,4,0,0,44
1,0,2,20,44
1,1,0,0,44
1,2,3,30,44
1,3,5,50,44
1,4,2,20,44
2,0,5,50,44
2,1,3,30,44
2,2,0,0,44
2,3,2,20,44
2,4,5,50,44
3,0,3,30,44
3,1,5,50,44
3,2,2,20,44
3,3,0,0,44
3,4,3,30,44
4,0,0,0,44
4,1,2,20,44
4,2,5,50,44
4,3,3,30,44
4,4,0,0,44
0,0,0,0,45
0,1,2,20,45
0,2,5,50,45
0,3,3,30,45
0,4,0,0,45
1,0,2,20,45
1,1,0,0,45
1,2,3,30,45
1,3,5,50,45
1,4,2,20,45
2,0,5,50,45
2,1,3,30,45
2,2,0,0,45
2,3,2,20,45
2,4,5,50,45
3,0,3,30,45
3,1,5,50,45
3,2,2,20,45
3,3,0,0,45
3,4,3,30,45
4,0,0,0,45
4,1,2,20,45
4,2,5,50,45
4,3,3,30,45
4,4,0,0,45
0,0,0,0,46
0,1,2,20,46
0,2,5,50,46
0,3,3,30,46
0,4,0,0,46
1,0,2,20,46
1,1,0,0,46
1,2,3,30,46
1,3,5,50,46
1,4,2,20,46
2,0,5,50,46
2,1,3,30,46
2,2,0,0,46
2,3,2,20,46
2,4,5,50,46
3,0,3,30,46
3,1,5,50,46
3,2,2,20,46
3,3,0,0,46
3,4,3,30,46
4,0,0,0,46
4,1,2,20,46
4,2,5,50,46
4,3,3,30,46
4,4,0,0,46
0,0,0,0,47
0,1,2,20,47
0,2,5,50,47
0,3,3,30,47
0,4,0,0,47
1,0,2,20,47
1,1,0,0,47
1,2,3,30,47
1,3,5,50,47
1,4,2,20,47
2,0,5,50,47
2,1,3,30,47
2,2,0,0,47
2,3,2,20,47
2,4,5,50,47
3,0,3,30,47
3,1,5,50,47
3,2,2,20,47
3,3,0,0,47
3,4,3,30,47
4,0,0,0,47
4,1,2,20,47
4,2,5,50,47
4,3,3,30,47
4,4,0,0,47
0,0,0,0,48
0,1,2,20,48
0,2,5,50,48
0,3,3,30,48
0,4,0,0,48
1,0,2,20,48
1,1,0,0,48
1,2,3,30,48
1,3,5,50,48
1,4,2,20,48
2,0,5,50,48
2,1,3,30,48
2,2,0,0,48
2,3,2,20,48
2,4,5,50,48
3,0,3,30,48
3,1,5,50,48
3,2,2,20,48
3,3,0,0,48
3,4,3,30,48
4,0,0,0,48
4,1,2,20,48
4,2,5,50,48
4,3,3,30,48
4,4,0,0,48
0,0,0,0,49
0,1,2,20,49
0,2,5,50,49
0,3,3,30,49
0,4,0,0,49
1,0,2,20,49
1,1,0,0,49
1,2,3,30,49
1,3,5,50,49
1,4,2,20,49
2,0,5,50,49
2,1,3,30,49
2,2,0,0,49
2,3,2,20,49
2,4,5,50,49
3,0,3,30,49
3,1,5,50,49
3,2,2,20,49
3,3,0,0,49
3,4,3,30,49
4,0,0,0,49
4,1,2,20,49
4,2,5,50,49
4,3,3,30,49
4,4,0,0,49
0,0,0,0,50
0,1,2,20,50
0,2,5,50,50
0,3,3,30,50
0,4,0,0,50
1,0,2,20,50
1,1,0,0,50
1,2,3,30,50
1,3,5,50,50
1,4,2,20,50
2,0,5,50,50
2,1,3,30,50
2,2,0,0,50
2,3,2,20,50
2,4,5,50,50
3,0,3,30,50
3,1,5,50,50
3,2,2,20,50
3,3,0,0,50
3,4,3,30,50
4,0,0,0,50
4,1,2,20,50
4,2,5,50,50
4,3,3,30,50
4,4,0,0,50
