from_node_id,to_node_id,driving_time_cost,length,time_stamp
2,0,4,40,3
2,1,3,30,3
2,2,0,0,3
2,3,2,20,3
2,4,2,20,3
2,5,4,40,3
3,0,3,30,3
3,1,4,40,3
3,2,2,20,3
3,3,0,0,3
3,4,2,20,3
3,5,3,30,3
4,0,2,20,3
4,1,2,20,3
4,2,2,20,3
4,3,2,20,3
4,4,0,0,3
4,5,2,20,3
5,0,0,0,3
5,1,2,20,3
5,2,4,40,3
5,3,3,30,3
5,4,2,20,3
5,5,0,0,3
0,0,0,0,4
0,1,2,20,4
0,2,4,40,4
0,3,3,30,4
0,4,2,20,4
0,5,0,0,4
1,0,2,20,4
1,1,0,0,4
1,2,3,30,4
1,3,4,40,4
1,4,2,20,4
1,5,2,20,4
2,0,4,40,4
2,1,3,30,4
2,2,0,0,4
2,3,2,20,4
2,4,2,20,4
2,5,4,40,4
3,0,3,30,4
3,1,4,40,4
3,2,2,20,4
3,3,0,0,4
3,4,2,20,4
3,5,3,30,4
4,0,2,20,4
4,1,2,20,4
4,2,2,20,4
4,3,2,20,4
4,4,0,0,4
4,5,2,20,4
5,0,0,0,4
5,1,2,20,4
5,2,4,40,4
5,3,3,30,4
5,4,2,20,4
5,5,0,0,4
0,0,0,0,5
0,1,2,20,5
0,2,4,40,5
0,3,3,30,5
0,4,2,20,5
0,5,0,0,5
1,0,2,20,5
1,1,0,0,5
1,2,3,30,5
1,3,4,40,5
1,4,2,20,5
1,5,2,20,5
2,0,4,40,5
2,1,3,30,5
2,2,0,0,5
2,3,2,20,5
2,4,2,20,5
2,5,4,40,5
3,0,3,30,5
3,1,4,40,5
3,2,2,20,5
3,3,0,0,5
3,4,2,20,5
3,5,3,30,5
4,0,2,20,5
4,1,2,20,5
4,2,2,20,5
4,3,2,20,5
4,4,0,0,5
4,5,2,20,5
5,0,0,0,5
5,1,2,20,5
5,2,4,40,5
5,3,3,30,5
5,4,2,20,5
5,5,0,0,5
0,0,0,0,6
0,1,2,20,6
0,2,4,40,6
0,3,3,30,6
0,4,2,20,6
0,5,0,0,6
1,0,2,20,6
1,1,0,0,6
1,2,3,30,6
1,3,4,40,6
1,4,2,20,6
1,5,2,20,6
2,0,4,40,6
2,1,3,30,6
2,2,0,0,6
2,3,2,20,6
2,4,2,20,6
2,5,4,40,6
3,0,3,30,6
3,1,4,40,6
3,2,2,20,6
3,3,0,0,6
3,4,2,20,6
3,5,3,30,6
4,0,2,20,6
4,1,2,20,6
4,2,2,20,6
4,3,2,20,6
4,4,0,0,6
4,5,2,20,6
5,0,0,0,6
5,1,2,20,6
5,2,4,40,6
5,3,3,30,6
5,4,2,20,6
5,5,0,0,6
0,0,0,0,7
0,1,2,20,7
0,2,4,40,7
0,3,3,30,7
0,4,2,20,7
0,5,0,0,7
1,0,2,20,7
1,1,0,0,7
1,2,3,30,7
1,3,4,40,7
1,4,2,20,7
1,5,2,20,7
2,0,4,40,7
2,1,3,30,7
2,2,0,0,7
2,3,2,20,7
2,4,2,20,7
2,5,4,40,7
3,0,3,30,7
3,1,4,40,7
3,2,2,20,7
3,3,0,0,7
3,4,2,20,7
3,5,3,30,7
4,0,2,20,7
4,1,2,20,7
4,2,2,20,7
4,3,2,20,7
4,4,0,0,7
4,5,2,20,7
5,0,0,0,7
5,1,2,20,7
5,2,4,40,7
5,3,3,30,7
5,4,2,20,7
5,5,0,0,7
0,0,0,0,8
0,1,2,20,8
0,2,4,40,8
0,3,3,30,8
0,4,2,20,8
0,5,0,0,8
1,0,2,20,8
1,1,0,0,8
1,2,3,30,8
1,3,4,40,8
1,4,2,20,8
1,5,2,20,8
2,0,4,40,8
2,1,3,30,8
2,2,0,0,8
2,3,2,20,8
2,4,2,20,8
2,5,4,40,8
3,0,3,30,8
3,1,4,40,8
3,2,2,20,8
3,3,0,0,8
3,4,2,20,8
3,5,3,30,8
4,0,2,20,8
4,1,2,20,8
4,2,2,20,8
4,3,2,20,8
4,4,0,0,8
4,5,2,20,8
5,0,0,0,8
5,1,2,20,8
5,2,4,40,8
5,3,3,30,8
5,4,2,20,8
5,5,0,0,8
0,0,0,0,9
0,1,2,20,9
0,2,4,40,9
0,3,3,30,9
0,4,2,20,9
0,5,0,0,9
1,0,2,20,9
1,1,0,0,9
1,2,3,30,9
1,3,4,40,9
1,4,2,20,9
1,5,2,20,9
2,0,4,40,9
2,1,3,30,9
2,2,0,0,9
2,3,2,20,9
2,4,2,20,9
2,5,4,40,9
3,0,3,30,9
3,1,4,40,9
3,2,2,20,9
3,3,0,0,9
3,4,2,20,9
3,5,3,30,9
4,0,2,20,9
4,1,2,20,9
4,2,2,20,9
4,3,2,20,9
4,4,0,0,9
4,5,2,20,9
5,0,0,0,9
5,1,2,20,9
5,2,4,40,9
5,3,3,30,9
5,4,2,20,9
5,5,0,0,9
0,0,0,0,10
0,1,2,20,10
0,2,4,40,10
0,3,3,30,10
0,4,2,20,10
0,5,0,0,10
1,0,2,20,10
1,1,0,0,10
1,2,3,30,10
1,3,4,40,10
1,4,2,20,10
1,5,2,20,10
2,0,4,40,10
2,1,3,30,10
2,2,0,0,10
2,3,2,20,10
2,4,2,20,10
2,5,4,40,10
3,0,3,30,10
3,1,4,40,10
3,2,2,20,10
3,3,0,0,10
3,4,2,20,10
3,5,3,30,10
4,0,2,20,10
4,1,2,20,10
4,2,2,20,10
4,3,2,20,10
4,4,0,0,10
4,5,2,20,10
5,0,0,0,10
5,1,2,20,10
5,2,4,40,10
5,3,3,30,10
5,4,2,20,10
5,5,0,0,10
0,0,0,0,11
0,1,2,20,11
0,2,4,40,11
0,3,3,30,11
0,4,2,20,11
0,5,0,0,11
1,0,2,20,11
1,1,0,0,11
1,2,3,30,11
1,3,4,40,11
1,4,2,20,11
1,5,2,20,11
2,0,4,40,11
2,1,3,30,11
2,2,0,0,11
2,3,2,20,11
2,4,2,20,11
2,5,4,40,11
3,0,3,30,11
3,1,4,40,11
3,2,2,20,11
3,3,0,0,11
3,4,2,20,11
3,5,3,30,11
4,0,2,20,11
4,1,2,20,11
4,2,2,20,11
4,3,2,20,11
4,4,0,0,11
4,5,2,20,11
5,0,0,0,11
5,1,2,20,11
5,2,4,40,11
5,3,3,30,11
5,4,2,20,11
5,5,0,0,11
0,0,0,0,12
0,1,2,20,12
0,2,4,40,12
0,3,3,30,12
0,4,2,20,12
0,5,0,0,12
1,0,2,20,12
1,1,0,0,12
1,2,3,30,12
1,3,4,40,12
1,4,2,20,12
1,5,2,20,12
2,0,4,40,12
2,1,3,30,12
2,2,0,0,12
2,3,2,20,12
2,4,2,20,12
2,5,4,40,12
3,0,3,30,12
3,1,4,40,12
3,2,2,20,12
3,3,0,0,12
3,4,2,20,12
3,5,3,30,12
4,0,2,20,12
4,1,2,20,12
4,2,2,20,12
4,3,2,20,12
4,4,0,0,12
4,5,2,20,12
5,0,0,0,12
5,1,2,20,12
5,2,4,40,12
5,3,3,30,12
5,4,2,20,12
5,5,0,0,12
0,0,0,0,13
0,1,2,20,13
0,2,4,40,13
0,3,3,30,13
0,4,2,20,13
0,5,0,0,13
1,0,2,20,13
1,1,0,0,13
1,2,3,30,13
1,3,4,40,13
1,4,2,20,13
1,5,2,20,13
2,0,4,40,13
2,1,3,30,13
2,2,0,0,13
2,3,2,20,13
2,4,2,20,13
2,5,4,40,13
3,0,3,30,13
3,1,4,40,13
3,2,2,20,13
3,3,0,0,13
3,4,2,20,13
3,5,3,30,13
4,0,2,20,13
4,1,2,20,13
4,2,2,20,13
4,3,2,20,13
4,4,0,0,13
4,5,2,20,13
5,0,0,0,13
5,1,2,20,13
5,2,4,40,13
5,3,3,30,13
5,4,2,20,13
5,5,0,0,13
0,0,0,0,14
0,1,2,20,14
0,2,4,40,14
0,3,3,30,14
0,4,2,20,14
0,5,0,0,14
1,0,2,20,14
1,1,0,0,14
1,2,3,30,14
1,3,4,40,14
1,4,2,20,14
1,5,2,20,14
2,0,4,40,14
2,1,3,30,14
2,2,0,0,14
2,3,2,20,14
2,4,2,20,14
2,5,4,40,14
3,0,3,30,14
3,1,4,40,14
3,2,2,20,14
3,3,0,0,14
3,4,2,20,14
3,5,3,30,14
4,0,2,20,14
4,1,2,20,14
4,2,2,20,14
4,3,2,20,14
4,4,0,0,14
4,5,2,20,14
5,0,0,0,14
5,1,2,20,14
5,2,4,40,14
5,3,3,30,14
5,4,2,20,14
5,5,0,0,14
0,0,0,0,15
0,1,2,20,15
0,2,4,40,15
0,3,3,30,15
0,4,2,20,15
0,5,0,0,15
1,0,2,20,15
1,1,0,0,15
1,2,3,30,15
1,3,4,40,15
1,4,2,20,15
1,5,2,20,15
2,0,4,40,15
2,1,3,30,15
2,2,0,0,15
2,3,2,20,15
2,4,2,20,15
2,5,4,40,15
3,0,3,30,15
3,1,4,40,15
3,2,2,20,15
3,3,0,0,15
3,4,2,20,15
3,5,3,30,15
4,0,2,20,15
4,1,2,20,15
4,2,2,20,15
4,3,2,20,15
4,4,0,0,15
4,5,2,20,15
5,0,0,0,15
5,1,2,20,15
5,2,4,40,15
5,3,3,30,15
5,4,2,20,15
5,5,0,0,15
0,0,0,0,16
0,1,2,20,16
0,2,4,40,16
0,3,3,30,16
0,4,2,20,16
0,5,0,0,16
1,0,2,20,16
1,1,0,0,16
1,2,3,30,16
1,3,4,40,16
1,4,2,20,16
1,5,2,20,16
2,0,4,40,16
2,1,3,30,16
2,2,0,0,16
2,3,2,20,16
2,4,2,20,16
2,5,4,40,16
3,0,3,30,16
3,1,4,40,16
3,2,2,20,16
3,3,0,0,16
3,4,2,20,16
3,5,3,30,16
4,0,2,20,16
4,1,2,20,16
4,2,2,20,16
4,3,2,20,16
4,4,0,0,16
4,5,2,20,16
5,0,0,0,16
5,1,2,20,16
5,2,4,40,16
5,3,3,30,16
5,4,2,20,16
5,5,0,0,16
0,0,0,0,17
0,1,2,20,17
0,2,4,40,17
0,3,3,30,17
0,4,2,20,17
0,5,0,0,17
1,0,2,20,17
1,1,0,0,17
1,2,3,30,17
1,3,4,40,17
1,4,2,20,17
1,5,2,20,17
2,0,4,40,17
2,1,3,30,17
2,2,0,0,17
2,3,2,20,17
2,4,2,20,17
2,5,4,40,17
3,0,3,30,17
3,1,4,40,17
3,2,2,20,17
3,3,0,0,17
3,4,2,20,17
3,5,3,30,17
4,0,2,20,17
4,1,2,20,17
4,2,2,20,17
4,3,2,20,17
4,4,0,0,17
4,5,2,20,17
5,0,0,0,17
5,1,2,20,17
5,2,4,40,17
5,3,3,30,17
5,4,2,20,17
5,5,0,0,17
0,0,0,0,18
0,1,2,20,18
0,2,5,40,18
0,3,3,30,18
0,4,2,20,18
0,5,0,0,18
1,0,2,20,18
1,1,0,0,18
1,2,3,30,18
1,3,5,40,18
1,4,2,20,18
1,5,2,20,18
2,0,5,40,18
2,1,3,30,18
2,2,0,0,18
2,3,2,20,18
2,4,2,20,18
2,5,5,40,18
3,0,3,30,18
3,1,5,40,18
3,2,2,20,18
3,3,0,0,18
3,4,2,20,18
3,5,3,30,18
4,0,2,20,18
4,1,2,20,18
4,2,2,20,18
4,3,2,20,18
4,4,0,0,18
4,5,2,20,18
5,0,0,0,18
5,1,2,20,18
5,2,5,40,18
5,3,3,30,18
5,4,2,20,18
5,5,0,0,18
0,0,0,0,19
0,1,2,20,19
0,2,5,40,19
0,3,4,30,19
0,4,2,20,19
0,5,0,0,19
1,0,2,20,19
1,1,0,0,19
1,2,4,30,19
1,3,5,40,19
1,4,2,20,19
1,5,2,20,19
2,0,5,40,19
2,1,4,30,19
2,2,0,0,19
2,3,2,20,19
2,4,2,20,19
2,5,5,40,19
3,0,4,30,19
3,1,5,40,19
3,2,2,20,19
3,3,0,0,19
3,4,2,20,19
3,5,4,30,19
4,0,2,20,19
4,1,2,20,19
4,2,2,20,19
4,3,2,20,19
4,4,0,0,19
4,5,2,20,19
5,0,0,0,19
5,1,2,20,19
5,2,5,40,19
5,3,4,30,19
5,4,2,20,19
5,5,0,0,19
0,0,0,0,20
0,1,3,20,20
0,2,6,40,20
0,3,4,30,20
0,4,3,20,20
0,5,0,0,20
1,0,3,20,20
1,1,0,0,20
1,2,4,30,20
1,3,6,40,20
1,4,3,20,20
1,5,3,20,20
2,0,6,40,20
2,1,4,30,20
2,2,0,0,20
2,3,3,20,20
2,4,3,20,20
2,5,6,40,20
3,0,4,30,20
3,1,6,40,20
3,2,3,20,20
3,3,0,0,20
3,4,3,20,20
3,5,4,30,20
4,0,3,20,20
4,1,3,20,20
4,2,3,20,20
4,3,3,20,20
4,4,0,0,20
4,5,3,20,20
5,0,0,0,20
5,1,3,20,20
5,2,6,40,20
5,3,4,30,20
5,4,3,20,20
5,5,0,0,20
0,0,0,0,21
0,1,3,20,21
0,2,6,40,21
0,3,4,30,21
0,4,3,20,21
0,5,0,0,21
1,0,3,20,21
1,1,0,0,21
1,2,4,30,21
1,3,6,40,21
1,4,3,20,21
1,5,3,20,21
2,0,6,40,21
2,1,4,30,21
2,2,0,0,21
2,3,3,20,21
2,4,3,20,21
2,5,6,40,21
3,0,4,30,21
3,1,6,40,21
3,2,3,20,21
3,3,0,0,21
3,4,3,20,21
3,5,4,30,21
4,0,3,20,21
4,1,3,20,21
4,2,3,20,21
4,3,3,20,21
4,4,0,0,21
4,5,3,20,21
5,0,0,0,21
5,1,3,20,21
5,2,6,40,21
5,3,4,30,21
5,4,3,20,21
5,5,0,0,21
0,0,0,0,22
0,1,3,20,22
0,2,7,40,22
0,3,5,30,22
0,4,3,20,22
0,5,0,0,22
1,0,3,20,22
1,1,0,0,22
1,2,5,30,22
1,3,7,40,22
1,4,3,20,22
1,5,3,20,22
2,0,7,40,22
2,1,5,30,22
2,2,0,0,22
2,3,3,20,22
2,4,3,20,22
2,5,7,40,22
3,0,5,30,22
3,1,7,40,22
3,2,3,20,22
3,3,0,0,22
3,4,3,20,22
3,5,5,30,22
4,0,3,20,22
4,1,3,20,22
4,2,3,20,22
4,3,3,20,22
4,4,0,0,22
4,5,3,20,22
5,0,0,0,22
5,1,3,20,22
5,2,7,40,22
5,3,5,30,22
5,4,3,20,22
5,5,0,0,22
0,0,0,0,23
0,1,3,20,23
0,2,7,40,23
0,3,5,30,23
0,4,3,20,23
0,5,0,0,23
1,0,3,20,23
1,1,0,0,23
1,2,5,30,23
1,3,7,40,23
1,4,3,20,23
1,5,3,20,23
2,0,7,40,23
2,1,5,30,23
2,2,0,0,23
2,3,3,20,23
2,4,3,20,23
2,5,7,40,23
3,0,5,30,23
3,1,7,40,23
3,2,3,20,23
3,3,0,0,23
3,4,3,20,23
3,5,5,30,23
4,0,3,20,23
4,1,3,20,23
4,2,3,20,23
4,3,3,20,23
4,4,0,0,23
4,5,3,20,23
5,0,0,0,23
5,1,3,20,23
5,2,7,40,23
5,3,5,30,23
5,4,3,20,23
5,5,0,0,23
0,0,0,0,24
0,1,4,20,24
0,2,7,40,24
0,3,6,30,24
0,4,4,20,24
0,5,0,0,24
1,0,4,20,24
1,1,0,0,24
1,2,6,30,24
1,3,7,40,24
1,4,4,20,24
1,5,4,20,24
2,0,7,40,24
2,1,6,30,24
2,2,0,0,24
2,3,4,20,24
2,4,4,20,24
2,5,7,40,24
3,0,6,30,24
3,1,7,40,24
3,2,4,20,24
3,3,0,0,24
3,4,4,20,24
3,5,6,30,24
4,0,4,20,24
4,1,4,20,24
4,2,4,20,24
4,3,4,20,24
4,4,0,0,24
4,5,4,20,24
5,0,0,0,24
5,1,4,20,24
5,2,7,40,24
5,3,6,30,24
5,4,4,20,24
5,5,0,0,24
0,0,0,0,25
0,1,4,20,25
0,2,7,40,25
0,3,6,30,25
0,4,4,20,25
0,5,0,0,25
1,0,4,20,25
1,1,0,0,25
1,2,6,30,25
1,3,7,40,25
1,4,4,20,25
1,5,4,20,25
2,0,7,40,25
2,1,6,30,25
2,2,0,0,25
2,3,4,20,25
2,4,4,20,25
2,5,7,40,25
3,0,6,30,25
3,1,7,40,25
3,2,4,20,25
3,3,0,0,25
3,4,4,20,25
3,5,6,30,25
4,0,4,20,25
4,1,4,20,25
4,2,4,20,25
4,3,4,20,25
4,4,0,0,25
4,5,4,20,25
5,0,0,0,25
5,1,4,20,25
5,2,7,40,25
5,3,6,30,25
5,4,4,20,25
5,5,0,0,25
0,0,0,0,26
0,1,4,20,26
0,2,7,40,26
0,3,5,30,26
0,4,4,20,26
0,5,0,0,26
1,0,4,20,26
1,1,0,0,26
1,2,5,30,26
1,3,7,40,26
1,4,4,20,26
1,5,4,20,26
2,0,7,40,26
2,1,5,30,26
2,2,0,0,26
2,3,4,20,26
2,4,4,20,26
2,5,7,40,26
3,0,5,30,26
3,1,7,40,26
3,2,4,20,26
3,3,0,0,26
3,4,4,20,26
3,5,5,30,26
4,0,4,20,26
4,1,4,20,26
4,2,4,20,26
4,3,4,20,26
4,4,0,0,26
4,5,4,20,26
5,0,0,0,26
5,1,4,20,26
5,2,7,40,26
5,3,5,30,26
5,4,4,20,26
5,5,0,0,26
0,0,0,0,27
0,1,4,20,27
0,2,7,40,27
0,3,5,30,27
0,4,4,20,27
0,5,0,0,27
1,0,4,20,27
1,1,0,0,27
1,2,5,30,27
1,3,7,40,27
1,4,4,20,27
1,5,4,20,27
2,0,7,40,27
2,1,5,30,27
2,2,0,0,27
2,3,4,20,27
2,4,4,20,27
2,5,7,40,27
3,0,5,30,27
3,1,7,40,27
3,2,4,20,27
3,3,0,0,27
3,4,4,20,27
3,5,5,30,27
4,0,4,20,27
4,1,4,20,27
4,2,4,20,27
4,3,4,20,27
4,4,0,0,27
4,5,4,20,27
5,0,0,0,27
5,1,4,20,27
5,2,7,40,27
5,3,5,30,27
5,4,4,20,27
5,5,0,0,27
0,0,0,0,28
0,1,3,20,28
0,2,6,40,28
0,3,5,30,28
0,4,3,20,28
0,5,0,0,28
1,0,3,20,28
1,1,0,0,28
1,2,5,30,28
1,3,6,40,28
1,4,3,20,28
1,5,3,20,28
2,0,6,40,28
2,1,5,30,28
2,2,0,0,28
2,3,3,20,28
2,4,3,20,28
2,5,6,40,28
3,0,5,30,28
3,1,6,40,28
3,2,3,20,28
3,3,0,0,28
3,4,3,20,28
3,5,5,30,28
4,0,3,20,28
4,1,3,20,28
4,2,3,20,28
4,3,3,20,28
4,4,0,0,28
4,5,3,20,28
5,0,0,0,28
5,1,3,20,28
5,2,6,40,28
5,3,5,30,28
5,4,3,20,28
5,5,0,0,28
0,0,0,0,29
0,1,3,20,29
0,2,6,40,29
0,3,5,30,29
0,4,3,20,29
0,5,0,0,29
1,0,3,20,29
1,1,0,0,29
1,2,5,30,29
1,3,6,40,29
1,4,3,20,29
1,5,3,20,29
2,0,6,40,29
2,1,5,30,29
2,2,0,0,29
2,3,3,20,29
2,4,3,20,29
2,5,6,40,29
3,0,5,30,29
3,1,6,40,29
3,2,3,20,29
3,3,0,0,29
3,4,3,20,29
3,5,5,30,29
4,0,3,20,29
4,1,3,20,29
4,2,3,20,29
4,3,3,20,29
4,4,0,0,29
4,5,3,20,29
5,0,0,0,29
5,1,3,20,29
5,2,6,40,29
5,3,5,30,29
5,4,3,20,29
5,5,0,0,29
0,0,0,0,30
0,1,3,20,30
0,2,6,40,30
0,3,4,30,30
0,4,3,20,30
0,5,0,0,30
1,0,3,20,30
1,1,0,0,30
1,2,4,30,30
1,3,6,40,30
1,4,3,20,30
1,5,3,20,30
2,0,6,40,30
2,1,4,30,30
2,2,0,0,30
2,3,3,20,30
2,4,3,20,30
2,5,6,40,30
3,0,4,30,30
3,1,6,40,30
3,2,3,20,30
3,3,0,0,30
3,4,3,20,30
3,5,4,30,30
4,0,3,20,30
4,1,3,20,30
4,2,3,20,30
4,3,3,20,30
4,4,0,0,30
4,5,3,20,30
5,0,0,0,30
5,1,3,20,30
5,2,6,40,30
5,3,4,30,30
5,4,3,20,30
5,5,0,0,30
0,0,0,0,31
0,1,3,20,31
0,2,5,40,31
0,3,4,30,31
0,4,3,20,31
0,5,0,0,31
1,0,3,20,31
1,1,0,0,31
1,2,4,30,31
1,3,5,40,31
1,4,3,20,31
1,5,3,20,31
2,0,5,40,31
2,1,4,30,31
2,2,0,0,31
2,3,3,20,31
2,4,3,20,31
2,5,5,40,31
3,0,4,30,31
3,1,5,40,31
3,2,3,20,31
3,3,0,0,31
3,4,3,20,31
3,5,4,30,31
4,0,3,20,31
4,1,3,20,31
4,2,3,20,31
4,3,3,20,31
4,4,0,0,31
4,5,3,20,31
5,0,0,0,31
5,1,3,20,31
5,2,5,40,31
5,3,4,30,31
5,4,3,20,31
5,5,0,0,31
0,0,0,0,32
0,1,3,20,32
0,2,5,40,32
0,3,4,30,32
0,4,3,20,32
0,5,0,0,32
1,0,3,20,32
1,1,0,0,32
1,2,4,30,32
1,3,5,40,32
1,4,3,20,32
1,5,3,20,32
2,0,5,40,32
2,1,4,30,32
2,2,0,0,32
2,3,3,20,32
2,4,3,20,32
2,5,5,40,32
3,0,4,30,32
3,1,5,40,32
3,2,3,20,32
3,3,0,0,32
3,4,3,20,32
3,5,4,30,32
4,0,3,20,32
4,1,3,20,32
4,2,3,20,32
4,3,3,20,32
4,4,0,0,32
4,5,3,20,32
5,0,0,0,32
5,1,3,20,32
5,2,5,40,32
5,3,4,30,32
5,4,3,20,32
5,5,0,0,32
0,0,0,0,33
0,1,3,20,33
0,2,5,40,33
0,3,4,30,33
0,4,3,20,33
0,5,0,0,33
1,0,3,20,33
1,1,0,0,33
1,2,4,30,33
1,3,5,40,33
1,4,3,20,33
1,5,3,20,33
2,0,5,40,33
2,1,4,30,33
2,2,0,0,33
2,3,3,20,33
2,4,3,20,33
2,5,5,40,33
3,0,4,30,33
3,1,5,40,33
3,2,3,20,33
3,3,0,0,33
3,4,3,20,33
3,5,4,30,33
4,0,3,20,33
4,1,3,20,33
4,2,3,20,33
4,3,3,20,33
4,4,0,0,33
4,5,3,20,33
5,0,0,0,33
5,1,3,20,33
5,2,5,40,33
5,3,4,30,33
5,4,3,20,33
5,5,0,0,33
0,0,0,0,34
0,1,2,20,34
0,2,4,40,34
0,3,3,30,34
0,4,2,20,34
0,5,0,0,34
1,0,2,20,34
1,1,0,0,34
1,2,3,30,34
1,3,4,40,34
1,4,2,20,34
1,5,2,20,34
2,0,4,40,34
2,1,3,30,34
2,2,0,0,34
2,3,2,20,34
2,4,2,20,34
2,5,4,40,34
3,0,3,30,34
3,1,4,40,34
3,2,2,20,34
3,3,0,0,34
3,4,2,20,34
3,5,3,30,34
4,0,2,20,34
4,1,2,20,34
4,2,2,20,34
4,3,2,20,34
4,4,0,0,34
4,5,2,20,34
5,0,0,0,34
5,1,2,20,34
5,2,4,40,34
5,3,3,30,34
5,4,2,20,34
5,5,0,0,34
0,0,0,0,35
0,1,2,20,35
0,2,4,40,35
0,3,3,30,35
0,4,2,20,35
0,5,0,0,35
1,0,2,20,35
1,1,0,0,35
1,2,3,30,35
1,3,4,40,35
1,4,2,20,35
1,5,2,20,35
2,0,4,40,35
2,1,3,30,35
2,2,0,0,35
2,3,2,20,35
2,4,2,20,35
2,5,4,40,35
3,0,3,30,35
3,1,4,40,35
3,2,2,20,35
3,3,0,0,35
3,4,2,20,35
3,5,3,30,35
4,0,2,20,35
4,1,2,20,35
4,2,2,20,35
4,3,2,20,35
4,4,0,0,35
4,5,2,20,35
5,0,0,0,35
5,1,2,20,35
5,2,4,40,35
5,3,3,30,35
5,4,2,20,35
5,5,0,0,35
0,0,0,0,36
0,1,2,20,36
0,2,4,40,36
0,3,3,30,36
0,4,2,20,36
0,5,0,0,36
1,0,2,20,36
1,1,0,0,36
1,2,3,30,36
1,3,4,40,36
1,4,2,20,36
1,5,2,20,36
2,0,4,40,36
2,1,3,30,36
2,2,0,0,36
2,3,2,20,36
2,4,2,20,36
2,5,4,40,36
3,0,3,30,36
3,1,4,40,36
3,2,2,20,36
3,3,0,0,36
3,4,2,20,36
3,5,3,30,36
4,0,2,20,36
4,1,2,20,36
4,2,2,20,36
4,3,2,20,36
4,4,0,0,36
4,5,2,20,36
5,0,0,0,36
5,1,2,20,36
5,2,4,40,36
5,3,3,30,36
5,4,2,20,36
5,5,0,0,36
0,0,0,0,37
0,1,2,20,37
0,2,4,40,37
0,3,3,30,37
0,4,2,20,37
0,5,0,0,37
1,0,2,20,37
1,1,0,0,37
1,2,3,30,37
1,3,4,40,37
1,4,2,20,37
1,5,2,20,37
2,0,4,40,37
2,1,3,30,37
2,2,0,0,37
2,3,2,20,37
2,4,2,20,37
2,5,4,40,37
3,0,3,30,37
3,1,4,40,37
3,2,2,20,37
3,3,0,0,37
3,4,2,20,37
3,5,3,30,37
4,0,2,20,37
4,1,2,20,37
4,2,2,20,37
4,3,2,20,37
4,4,0,0,37
4,5,2,20,37
5,0,0,0,37
5,1,2,20,37
5,2,4,40,37
5,3,3,30,37
5,4,2,20,37
5,5,0,0,37
0,0,0,0,38
0,1,2,20,38
0,2,4,40,38
0,3,3,30,38
0,4,2,20,38
0,5,0,0,38
1,0,2,20,38
1,1,0,0,38
1,2,3,30,38
1,3,4,40,38
1,4,2,20,38
1,5,2,20,38
2,0,4,40,38
2,1,3,30,38
2,2,0,0,38
2,3,2,20,38
2,4,2,20,38
2,5,4,40,38
3,0,3,30,38
3,1,4,40,38
3,2,2,20,38
3,3,0,0,38
3,4,2,20,38
3,5,3,30,38
4,0,2,20,38
4,1,2,20,38
